tag_code,tagger_name_xlat,bucket,lot,species_code,length,weight,pit_code,tag_date,tag_activate_date,tag_release_date,release_location,release_location_xlat,release_location_river_kilometer,release_location_latitude,release_location_longitude,mort_xlat,pri,tag_AssignedRelease,char_SurvivalUse,tag_Status,,
G7291AE17,C,5,1,11H,157,38.5,,5/10/2021 0:00,5/9/2021 14:04,5/11/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR10,1,Active - General,,
G7296552D,C,5,1,11H,155,37,,5/10/2021 0:00,5/9/2021 13:46,5/11/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR10,1,Active - General,,
G72997A57,C,7,1,11H,144,32,,5/10/2021 0:00,5/9/2021 14:07,5/11/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR10,1,Active - General,,
G729CB47D,C,4,1,11H,152,36.5,,5/10/2021 0:00,5/9/2021 13:45,5/11/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR10,1,Active - General,,
G729F163B,C,5,1,11H,148,33.5,,5/10/2021 0:00,5/9/2021 13:47,5/11/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR10,1,Active - General,,
G72A02F2C,C,6,1,11H,157,37,,5/10/2021 0:00,5/9/2021 13:48,5/11/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR10,1,Active - General,,
G72A2E457,C,8,1,11H,149,32,,5/10/2021 0:00,5/9/2021 13:54,5/11/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR10,1,Active - General,,
G72A44DCE,C,6,1,11W,122,19,,5/10/2021 0:00,5/9/2021 14:06,5/11/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR10,1,Active - General,,
G72AB4514,C,7,1,11H,143,29.5,,5/10/2021 0:00,5/9/2021 13:50,5/11/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR10,1,Active - General,,
G72B4329B,C,4,1,11H,172,52.5,,5/10/2021 0:00,5/9/2021 14:02,5/11/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR10,1,Active - General,,
G72B6AD5A,C,2,1,11H,156,38,,5/10/2021 0:00,5/9/2021 14:01,5/11/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR10,1,Active - General,,
G72B9AD42,C,3,1,11H,143,28.5,,5/10/2021 0:00,5/9/2021 14:02,5/11/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR10,1,Active - General,,
G7202BB23,B,4,1,11H,140,26,,5/12/2021 0:00,5/11/2021 12:26,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G721ECDA7,B,2,1,11H,130,22.5,,5/12/2021 0:00,5/11/2021 12:01,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G72211F79,B,1,1,11H,162,40.5,,5/12/2021 0:00,5/11/2021 12:00,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G7226EF63,B,6,1,11H,150,33.5,,5/12/2021 0:00,5/11/2021 12:09,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G722C9E22,B,7,1,11H,151,33.5,,5/12/2021 0:00,5/11/2021 12:30,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G7230899D,B,9,1,11H,158,38.5,,5/12/2021 0:00,5/11/2021 12:13,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G7230F5C6,B,6,1,11W,158,38,,5/12/2021 0:00,5/11/2021 12:09,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G723458AF,B,7,1,11H,158,36.5,,5/12/2021 0:00,5/11/2021 12:31,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G7242C55F,B,3,1,11H,154,36,,5/12/2021 0:00,5/11/2021 12:04,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G7244D2EB,B,3,1,11H,166,44.5,,5/12/2021 0:00,5/11/2021 12:03,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G7249C9DF,B,3,1,11H,161,42,,5/12/2021 0:00,5/11/2021 12:25,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G724B9CAA,B,5,1,11H,153,33.5,,5/12/2021 0:00,5/11/2021 12:07,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G724EC02D,B,4,1,11H,147,32.5,,5/12/2021 0:00,5/11/2021 12:07,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G725864A5,B,2,1,11H,152,34.5,,5/12/2021 0:00,5/11/2021 12:24,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G725BC9A2,B,1,1,11H,137,24,,5/12/2021 0:00,5/11/2021 12:21,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G725F77B4,B,5,1,11H,155,36,,5/12/2021 0:00,5/11/2021 12:28,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G7261AFD0,B,6,1,11W,145,28.5,,5/12/2021 0:00,5/11/2021 12:30,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G726E23E7,B,8,1,11H,140,26.5,,5/12/2021 0:00,5/11/2021 12:12,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G72715468,B,4,1,11W,129,20,,5/12/2021 0:00,5/11/2021 12:27,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G727AD599,B,3,1,11H,134,23.5,,5/12/2021 0:00,5/11/2021 12:25,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G72875F7B,B,2,1,11H,150,34,,5/12/2021 0:00,5/11/2021 12:23,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G72888B55,B,2,1,11W,137,25,,5/12/2021 0:00,5/11/2021 12:02,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G728ABCF9,B,10,1,11H,132,23,,5/12/2021 0:00,5/11/2021 12:17,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G728CD095,B,11,1,11H,152,31,,5/12/2021 0:00,5/11/2021 12:19,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G72938206,B,1,1,11H,137,25,,5/12/2021 0:00,5/11/2021 12:22,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G72986A0E,B,10,1,11H,163,42.5,,5/12/2021 0:00,5/11/2021 12:16,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G729EA6CD,B,1,1,11H,153,35,,5/12/2021 0:00,5/11/2021 12:00,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G72A564B5,B,9,1,11H,190,66,,5/12/2021 0:00,5/11/2021 12:14,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G72A7FCF7,B,8,1,11W,152,34.5,,5/12/2021 0:00,5/11/2021 12:31,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G72AD960B,B,4,1,11H,138,25.5,,5/12/2021 0:00,5/11/2021 12:05,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G72B15B9D,B,5,1,11H,163,42.5,,5/12/2021 0:00,5/11/2021 12:27,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G72B312D6,B,5,1,11H,138,26.5,,5/12/2021 0:00,5/11/2021 12:08,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G72B647CD,B,7,1,11H,156,38,,5/12/2021 0:00,5/11/2021 12:10,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G72B6CF83,B,8,1,11H,152,33,,5/12/2021 0:00,5/11/2021 12:32,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G72B6FA02,B,8,1,11H,153,32.5,,5/12/2021 0:00,5/11/2021 12:11,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G72B87513,B,11,1,11H,147,32.5,,5/12/2021 0:00,5/11/2021 12:18,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G72B8D65E,B,7,1,11H,160,41,,5/12/2021 0:00,5/11/2021 12:10,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G72BAA976,B,6,1,11W,153,34.5,,5/12/2021 0:00,5/11/2021 12:29,5/13/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR11,1,Active - General,,
G720247F4,B,4,1,11H,157,39.5,,5/14/2021 0:00,5/13/2021 12:57,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G7204C7D2,B,5,1,11H,160,40,,5/14/2021 0:00,5/13/2021 12:38,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G720CECA7,B,3,1,11H,139,25,,5/14/2021 0:00,5/13/2021 12:36,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G72104DF7,B,5,1,11H,140,25,,5/14/2021 0:00,5/13/2021 13:07,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G7211B585,B,2,1,11W,140,26,,5/14/2021 0:00,5/13/2021 12:34,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G7214EAE0,B,4,1,11H,143,29.5,,5/14/2021 0:00,5/13/2021 12:37,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G72166D7E,B,10,1,11H,156,35,,5/14/2021 0:00,5/13/2021 12:50,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G721DDBB2,B,7,1,11H,147,30.5,,5/14/2021 0:00,5/13/2021 12:43,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G721E2ACD,B,1,1,11H,151,33,,5/14/2021 0:00,5/13/2021 12:53,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G7225908F,B,10,1,11H,166,43,,5/14/2021 0:00,5/13/2021 12:51,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G722677B0,B,4,1,11H,140,26,,5/14/2021 0:00,5/13/2021 12:57,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G722939F1,B,8,1,11H,162,39,,5/14/2021 0:00,5/13/2021 12:44,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G7232C188,B,2,1,11H,149,31.5,,5/14/2021 0:00,5/13/2021 12:54,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G7238049A,B,6,1,11H,149,34,,5/14/2021 0:00,5/13/2021 13:09,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G723A46F1,B,7,1,11H,169,44.5,,5/14/2021 0:00,5/13/2021 13:10,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G7246FFA4,B,9,1,11W,149,29.5,,5/14/2021 0:00,5/13/2021 12:48,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G724D41AA,B,2,1,11H,148,29,,5/14/2021 0:00,5/13/2021 12:34,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G725609E1,B,3,1,11W,152,32,,5/14/2021 0:00,5/13/2021 12:56,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G725AB3E0,B,11,1,11H,127,18,,5/14/2021 0:00,5/13/2021 12:52,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G725D6B1B,B,8,1,11H,188,65,,5/14/2021 0:00,5/13/2021 12:46,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G725E1D6B,B,1,1,11H,144,30,,5/14/2021 0:00,5/13/2021 12:53,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G726AE629,B,6,1,11H,152,37,,5/14/2021 0:00,5/13/2021 12:42,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G7282519B,B,7,1,11H,147,29,,5/14/2021 0:00,5/13/2021 13:11,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G7286B794,B,8,1,11H,137,26,,5/14/2021 0:00,5/13/2021 13:12,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G7288EB30,B,5,1,11H,142,28.5,,5/14/2021 0:00,5/13/2021 13:06,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G728A4DD3,B,4,1,11H,162,40.5,,5/14/2021 0:00,5/13/2021 12:36,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G728A9E66,B,8,1,11H,163,39,,5/14/2021 0:00,5/13/2021 13:13,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G728E5655,B,3,1,11H,153,33.5,,5/14/2021 0:00,5/13/2021 12:56,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G72910C04,B,2,1,11H,167,42,,5/14/2021 0:00,5/13/2021 12:54,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G72919C15,B,1,1,11H,143,28,,5/14/2021 0:00,5/13/2021 12:33,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G72A10E95,B,3,1,11W,171,49,,5/14/2021 0:00,5/13/2021 12:35,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G72A42894,B,1,1,11W,147,31.5,,5/14/2021 0:00,5/13/2021 12:31,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G72A4A0DA,B,11,1,11H,160,36.5,,5/14/2021 0:00,5/13/2021 12:51,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G72ACAEB3,B,7,1,11H,147,29,,5/14/2021 0:00,5/13/2021 12:44,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G72B1B435,B,9,1,11H,138,23.5,,5/14/2021 0:00,5/13/2021 12:50,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G72B242C9,B,6,1,11H,137,26,,5/14/2021 0:00,5/13/2021 12:41,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G72B9AFFE,B,5,1,11H,138,27.5,,5/14/2021 0:00,5/13/2021 12:41,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G72BA6E3F,B,6,1,11W,143,29.5,,5/14/2021 0:00,5/13/2021 13:08,5/15/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR12,1,Active - General,,
G72051EDD,B,5,1,11H,158,36.5,,5/16/2021 0:00,5/15/2021 14:53,5/17/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR13,1,Active - General,,
G72071CF0,B,7,1,11H,140,29,,5/16/2021 0:00,5/15/2021 14:56,5/17/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR13,1,Active - General,,
G72094B74,B,2,1,11H,158,36.5,,5/16/2021 0:00,5/15/2021 14:48,5/17/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR13,1,Active - General,,
G72136B5C,B,6,1,11W,155,34,,5/16/2021 0:00,5/15/2021 14:55,5/17/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR13,1,Active - General,,
G721665BC,B,9,1,11H,155,35.5,,5/16/2021 0:00,5/15/2021 14:42,5/17/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR13,1,Active - General,,
G72173220,B,1,1,11W,152,34,,5/16/2021 0:00,5/15/2021 14:45,5/17/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR13,1,Active - General,,
G7221425F,B,7,1,11H,158,37.5,,5/16/2021 0:00,5/15/2021 14:40,5/17/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR13,1,Active - General,,
G72267452,B,6,1,11H,147,28.5,,5/16/2021 0:00,5/15/2021 14:55,5/17/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR13,1,Active - General,,
G72302212,B,6,1,11H,147,30,,5/16/2021 0:00,5/15/2021 14:36,5/17/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR13,1,Active - General,,
G72318ABB,B,3,1,11H,165,41.5,,5/16/2021 0:00,5/15/2021 14:50,5/17/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR13,1,Active - General,,
G723F0D68,B,7,1,11H,144,29.5,,5/16/2021 0:00,5/15/2021 14:38,5/17/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR13,1,Active - General,,
G7245FACE,B,3,1,11H,145,29,,5/16/2021 0:00,5/15/2021 14:50,5/17/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR13,1,Active - General,,
G72474E0C,B,8,1,11H,149,30,,5/16/2021 0:00,5/15/2021 14:57,5/17/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR13,1,Active - General,,
G7248590A,B,2,1,11H,133,23.5,,5/16/2021 0:00,5/15/2021 14:27,5/17/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR13,1,Active - General,,
G724BBDD7,B,5,1,11W,145,29,,5/16/2021 0:00,5/15/2021 14:34,5/17/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR13,1,Active - General,,
G724F4E7A,B,1,1,11H,178,51.5,,5/16/2021 0:00,5/15/2021 14:26,5/17/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR13,1,Active - General,,
G72532343,B,2,1,11H,150,33,,5/16/2021 0:00,5/15/2021 14:30,5/17/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR13,1,Active - General,,
G725A873F,B,4,1,11H,137,26.5,,5/16/2021 0:00,5/15/2021 14:52,5/17/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR13,1,Active - General,,
G725C6243,B,8,1,11H,163,40.5,,5/16/2021 0:00,5/15/2021 14:58,5/17/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR13,1,Active - General,,
G725D9111,B,10,1,11H,132,23.5,,5/16/2021 0:00,5/15/2021 14:44,5/17/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR13,1,Active - General,,
G7265DF13,B,4,1,11H,134,24.5,,5/16/2021 0:00,5/15/2021 14:51,5/17/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR13,1,Active - General,,
G7268BB9E,B,8,1,11H,162,41,,5/16/2021 0:00,5/15/2021 14:40,5/17/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR13,1,Active - General,,
G72691BF5,B,2,1,11H,147,32,,5/16/2021 0:00,5/15/2021 14:49,5/17/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR13,1,Active - General,,
G727354F9,B,3,1,11H,168,45,,5/16/2021 0:00,5/15/2021 14:31,5/17/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR13,1,Active - General,,
G72751F35,B,5,1,11H,158,40,,5/16/2021 0:00,5/15/2021 14:33,5/17/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR13,1,Active - General,,
G727659FB,B,10,1,11H,168,47,,5/16/2021 0:00,5/15/2021 14:45,5/17/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR13,1,Active - General,,
G72776143,B,6,1,11H,152,34.5,,5/16/2021 0:00,5/15/2021 14:35,5/17/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR13,1,Active - General,,
G727FE63A,B,8,1,11H,135,25.5,,5/16/2021 0:00,5/15/2021 14:41,5/17/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR13,1,Active - General,,
G7286EC6F,B,9,1,11H,145,30.5,,5/16/2021 0:00,5/15/2021 14:58,5/17/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR13,1,Active - General,,
