tag_code,tagger_name,bucket,lot,species_code,length,weight,pit_code,tag_date,activation_date,release_date,release_location,release_river_km,mortality,tag_AssignedRelease
G722E5407,B,3,1,11H,168,44,,5/17/2021 0:00,5/15/2021 15:44,5/18/2021 9:00,Rock Island Tailrace,729,0,RI13
G723F740C,B,11,1,11H,148,33.5,,5/17/2021 0:00,5/15/2021 15:40,5/18/2021 9:00,Rock Island Tailrace,729,0,RI13
G72419FAF,B,7,1,11H,131,22.5,,5/17/2021 0:00,5/15/2021 15:35,5/18/2021 9:00,Rock Island Tailrace,729,0,RI13
G72489563,B,10,1,11H,148,32,,5/17/2021 0:00,5/15/2021 15:39,5/18/2021 9:00,Rock Island Tailrace,729,0,RI13
G724CF2BE,B,9,1,11H,137,25,,5/17/2021 0:00,5/15/2021 15:37,5/18/2021 9:00,Rock Island Tailrace,729,0,RI13
G724D45CB,B,3,1,11W,128,21,,5/17/2021 0:00,5/15/2021 15:30,5/18/2021 9:00,Rock Island Tailrace,729,0,RI13
G724DBD7D,B,10,1,11H,143,30.5,,5/17/2021 0:00,5/15/2021 15:38,5/18/2021 9:00,Rock Island Tailrace,729,0,RI13
G7254DC18,B,4,1,11H,141,27.5,,5/17/2021 0:00,5/15/2021 15:46,5/18/2021 9:00,Rock Island Tailrace,729,0,RI13
G725ACEE5,B,1,1,11H,137,27,,5/17/2021 0:00,5/15/2021 15:18,5/18/2021 9:00,Rock Island Tailrace,729,0,RI13
G725B3114,B,1,1,11H,148,29.5,,5/17/2021 0:00,5/15/2021 15:41,5/18/2021 9:00,Rock Island Tailrace,729,0,RI13
G725BB324,B,6,1,11H,135,24.5,,5/17/2021 0:00,5/15/2021 15:33,5/18/2021 9:00,Rock Island Tailrace,729,0,RI13
G725E7770,B,8,1,11W,147,31,,5/17/2021 0:00,5/15/2021 15:36,5/18/2021 9:00,Rock Island Tailrace,729,0,RI13
G72604583,B,2,1,11W,151,36,,5/17/2021 0:00,5/15/2021 15:27,5/18/2021 9:00,Rock Island Tailrace,729,0,RI13
G726111FD,B,4,1,11W,152,34.5,,5/17/2021 0:00,5/15/2021 15:45,5/18/2021 9:00,Rock Island Tailrace,729,0,RI13
G726B36BA,B,2,1,11H,145,29,,5/17/2021 0:00,5/15/2021 15:43,5/18/2021 9:00,Rock Island Tailrace,729,0,RI13
G726BA417,B,7,1,11H,162,40.5,,5/17/2021 0:00,5/15/2021 15:34,5/18/2021 9:00,Rock Island Tailrace,729,0,RI13
G72789D8C,B,4,1,11H,145,30,,5/17/2021 0:00,5/15/2021 15:30,5/18/2021 9:00,Rock Island Tailrace,729,0,RI13
G727C5362,B,6,1,11H,153,35.5,,5/17/2021 0:00,5/15/2021 15:34,5/18/2021 9:00,Rock Island Tailrace,729,0,RI13
G72877CBA,B,4,1,11H,153,35,,5/17/2021 0:00,5/15/2021 15:31,5/18/2021 9:00,Rock Island Tailrace,729,0,RI13
G728D49DC,B,3,1,11W,150,34.5,,5/17/2021 0:00,5/15/2021 15:44,5/18/2021 9:00,Rock Island Tailrace,729,0,RI13
G72982457,B,3,1,11H,144,30,,5/17/2021 0:00,5/15/2021 15:29,5/18/2021 9:00,Rock Island Tailrace,729,0,RI13
G729B5BBB,B,1,1,11H,160,41.5,,5/17/2021 0:00,5/15/2021 15:42,5/18/2021 9:00,Rock Island Tailrace,729,0,RI13
G72A94926,B,9,1,11W,163,49,,5/17/2021 0:00,5/15/2021 15:38,5/18/2021 9:00,Rock Island Tailrace,729,0,RI13
G720D438D,C,5,1,11H,125,19.5,,5/19/2021 0:00,5/17/2021 13:41,5/20/2021 9:00,Rock Island Tailrace,729,0,RI14
G720EDF6A,C,10,1,11H,136,23.5,,5/19/2021 0:00,5/17/2021 13:52,5/20/2021 9:00,Rock Island Tailrace,729,0,RI14
G72106B09,C,1,1,11H,146,32,,5/19/2021 0:00,5/17/2021 13:58,5/20/2021 9:00,Rock Island Tailrace,729,0,RI14
G72176426,C,3,1,11H,146,32,,5/19/2021 0:00,5/17/2021 13:38,5/20/2021 9:00,Rock Island Tailrace,729,0,RI14
G7222778B,C,6,1,11H,142,31,,5/19/2021 0:00,5/17/2021 13:42,5/20/2021 9:00,Rock Island Tailrace,729,0,RI14
G7226A6B9,C,2,1,11W,142,29,,5/19/2021 0:00,5/17/2021 13:36,5/20/2021 9:00,Rock Island Tailrace,729,0,RI14
G72272172,C,5,1,11H,143,31,,5/19/2021 0:00,5/17/2021 13:41,5/20/2021 9:00,Rock Island Tailrace,729,0,RI14
G722A2678,C,3,1,11H,151,33.5,,5/19/2021 0:00,5/17/2021 14:01,5/20/2021 9:00,Rock Island Tailrace,729,0,RI14
G722CAFC2,C,1,1,11H,133,20,,5/19/2021 0:00,5/17/2021 13:57,5/20/2021 9:00,Rock Island Tailrace,729,0,RI14
G722E237C,C,11,1,11W,161,40.5,,5/19/2021 0:00,5/17/2021 13:56,5/20/2021 9:00,Rock Island Tailrace,729,0,RI14
G722F80F5,C,8,1,11H,167,42.5,,5/19/2021 0:00,5/17/2021 13:49,5/20/2021 9:00,Rock Island Tailrace,729,0,RI14
G7235913D,C,3,1,11H,148,31,,5/19/2021 0:00,5/17/2021 14:00,5/20/2021 9:00,Rock Island Tailrace,729,0,RI14
G7236D9EC,C,9,1,11H,147,29.5,,5/19/2021 0:00,5/17/2021 13:51,5/20/2021 9:00,Rock Island Tailrace,729,0,RI14
G723B284F,C,1,1,11H,147,31.5,,5/19/2021 0:00,5/17/2021 13:34,5/20/2021 9:00,Rock Island Tailrace,729,0,RI14
G7241948F,C,4,1,11W,158,38,,5/19/2021 0:00,5/17/2021 13:40,5/20/2021 9:00,Rock Island Tailrace,729,0,RI14
G7249BAC5,C,6,1,11H,152,32.5,,5/19/2021 0:00,5/17/2021 13:43,5/20/2021 9:00,Rock Island Tailrace,729,0,RI14
G724A717A,C,4,1,11H,154,39.5,,5/19/2021 0:00,5/17/2021 14:02,5/20/2021 9:00,Rock Island Tailrace,729,0,RI14
G72531A61,C,2,1,11H,139,26,,5/19/2021 0:00,5/17/2021 13:35,5/20/2021 9:00,Rock Island Tailrace,729,0,RI14
G726BC790,C,3,1,11H,161,42.5,,5/19/2021 0:00,5/17/2021 13:37,5/20/2021 9:00,Rock Island Tailrace,729,0,RI14
G726D450A,C,7,1,11W,156,40,,5/19/2021 0:00,5/17/2021 13:45,5/20/2021 9:00,Rock Island Tailrace,729,0,RI14
G726E6A3D,C,9,1,11W,135,26,,5/19/2021 0:00,5/17/2021 13:51,5/20/2021 9:00,Rock Island Tailrace,729,0,RI14
G72748722,C,2,1,11W,136,26.5,,5/19/2021 0:00,5/17/2021 13:58,5/20/2021 9:00,Rock Island Tailrace,729,0,RI14
G7275B947,C,8,1,11W,146,30,,5/19/2021 0:00,5/17/2021 13:50,5/20/2021 9:00,Rock Island Tailrace,729,0,RI14
G72818805,C,2,1,11W,140,26.5,,5/19/2021 0:00,5/17/2021 13:59,5/20/2021 9:00,Rock Island Tailrace,729,0,RI14
G72844D0F,C,1,1,11H,146,30,,5/19/2021 0:00,5/17/2021 13:31,5/20/2021 9:00,Rock Island Tailrace,729,0,RI14
G728AA805,C,11,1,11H,152,34.5,,5/19/2021 0:00,5/17/2021 13:55,5/20/2021 9:00,Rock Island Tailrace,729,0,RI14
G728EFF66,C,4,1,11W,158,41,,5/19/2021 0:00,5/17/2021 13:39,5/20/2021 9:00,Rock Island Tailrace,729,0,RI14
G72A33347,C,4,1,11H,143,27,,5/19/2021 0:00,5/17/2021 14:02,5/20/2021 9:00,Rock Island Tailrace,729,0,RI14
G72A7A36D,C,10,1,11H,138,26.5,,5/19/2021 0:00,5/17/2021 13:54,5/20/2021 9:00,Rock Island Tailrace,729,0,RI14
G7204AB14,C,1,1,11W,141,27,,5/21/2021 0:00,5/19/2021 13:36,5/22/2021 9:00,Rock Island Tailrace,729,0,RI15
G72054019,C,5,1,11H,136,23.5,,5/21/2021 0:00,5/19/2021 13:51,5/22/2021 9:00,Rock Island Tailrace,729,0,RI15
G720C5C95,C,1,1,11W,152,32,,5/21/2021 0:00,5/19/2021 14:04,5/22/2021 9:00,Rock Island Tailrace,729,0,RI15
G720C714B,C,2,1,11H,146,31,,5/21/2021 0:00,5/19/2021 14:06,5/22/2021 9:00,Rock Island Tailrace,729,0,RI15
G721C6386,C,5,1,11H,162,45,,5/21/2021 0:00,5/19/2021 13:50,5/22/2021 9:00,Rock Island Tailrace,729,0,RI15
G72227B28,C,1,1,11H,154,36,,5/21/2021 0:00,5/19/2021 13:44,5/22/2021 9:00,Rock Island Tailrace,729,0,RI15
G72243639,C,3,1,11H,136,24,,5/21/2021 0:00,5/19/2021 13:48,5/22/2021 9:00,Rock Island Tailrace,729,0,RI15
G722A0BA6,C,10,1,11H,138,25.5,,5/21/2021 0:00,5/19/2021 14:02,5/22/2021 9:00,Rock Island Tailrace,729,0,RI15
G7244137F,C,4,1,11W,140,28,,5/21/2021 0:00,5/19/2021 13:49,5/22/2021 9:00,Rock Island Tailrace,729,0,RI15
G7252CE93,C,4,1,11H,153,35.5,,5/21/2021 0:00,5/19/2021 14:10,5/22/2021 9:00,Rock Island Tailrace,729,0,RI15
G7253AB0D,C,3,1,11H,132,24,,5/21/2021 0:00,5/19/2021 14:08,5/22/2021 9:00,Rock Island Tailrace,729,0,RI15
G7258F337,C,9,1,11H,146,30.5,,5/21/2021 0:00,5/19/2021 14:00,5/22/2021 9:00,Rock Island Tailrace,729,0,RI15
G725EAD59,C,4,1,11H,146,29.5,,5/21/2021 0:00,5/19/2021 14:09,5/22/2021 9:00,Rock Island Tailrace,729,0,RI15
G7260E2AF,C,8,1,11H,143,28.5,,5/21/2021 0:00,5/19/2021 13:58,5/22/2021 9:00,Rock Island Tailrace,729,0,RI15
G7269E0A1,C,3,1,11H,145,32,,5/21/2021 0:00,5/19/2021 14:06,5/22/2021 9:00,Rock Island Tailrace,729,0,RI15
G7279E04D,C,2,1,11H,138,26.5,,5/21/2021 0:00,5/19/2021 13:45,5/22/2021 9:00,Rock Island Tailrace,729,0,RI15
G727F0DF3,C,5,1,11W,143,28.5,,5/21/2021 0:00,5/19/2021 14:11,5/22/2021 9:00,Rock Island Tailrace,729,0,RI15
G72839616,C,2,1,11H,166,43.5,,5/21/2021 0:00,5/19/2021 13:46,5/22/2021 9:00,Rock Island Tailrace,729,0,RI15
G72880BD9,C,6,1,11W,153,36,,5/21/2021 0:00,5/19/2021 13:55,5/22/2021 9:00,Rock Island Tailrace,729,0,RI15
G72963CD4,C,3,1,11H,167,42.5,,5/21/2021 0:00,5/19/2021 13:47,5/22/2021 9:00,Rock Island Tailrace,729,0,RI15
G7296B319,C,7,1,11H,137,26,,5/21/2021 0:00,5/19/2021 13:57,5/22/2021 9:00,Rock Island Tailrace,729,0,RI15
G72996928,C,6,1,11H,168,44.5,,5/21/2021 0:00,5/19/2021 13:54,5/22/2021 9:00,Rock Island Tailrace,729,0,RI15
G72AA5A0C,C,9,1,11H,140,27,,5/21/2021 0:00,5/19/2021 14:01,5/22/2021 9:00,Rock Island Tailrace,729,0,RI15
G72B1F473,C,4,1,11H,146,29.5,,5/21/2021 0:00,5/19/2021 13:48,5/22/2021 9:00,Rock Island Tailrace,729,0,RI15
G72B4631E,C,7,1,11H,153,35.5,,5/21/2021 0:00,5/19/2021 13:56,5/22/2021 9:00,Rock Island Tailrace,729,0,RI15
G72B74E95,C,1,1,11W,151,34,,5/21/2021 0:00,5/19/2021 14:03,5/22/2021 9:00,Rock Island Tailrace,729,0,RI15
G72B9B3C0,C,2,1,11H,152,33.5,,5/21/2021 0:00,5/19/2021 14:05,5/22/2021 9:00,Rock Island Tailrace,729,0,RI15
G72BB6306,C,8,1,11H,142,28.5,,5/21/2021 0:00,5/19/2021 13:59,5/22/2021 9:00,Rock Island Tailrace,729,0,RI15
